state,category,number,date
oregon,Non-Profit Organizations,800,2022-06-07
oregon,Neighborhood Groups,0,2022-06-07
oregon,Preparedness Organizations,0,2022-06-07
oregon,Faith-based Organizations,0,2022-06-07
oregon,"Museums, Libraries, Parks, etc.",0,2022-06-07
oregon,Animal Shelter/Service Providers,0,2022-06-07
oregon,Agriculture/Livestock Sector,0,2022-06-07
oregon,Volunteer Radio Groups,7,2022-06-07
oregon,Science/Engineering Organizations,0,2022-06-07
oregon,Media Organizations,0,2022-06-07
oregon,Other,0,2022-06-07
puertorico,"<tr><td align=""left""><a href=""https://www.shakeout.org/puertorico/participant_list.php?start=puertorico&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">32</td></tr>",32,2022-06-07
puertorico,Childcare and Pre-Schools,31,2022-06-07
puertorico,K-12 Schools and Districts,"1,035",2022-06-07
puertorico,Colleges and Universities,0,2022-06-07
puertorico,Local Government,25,2022-06-07
puertorico,State Government,449,2022-06-07
puertorico,Federal/National Government (Including Military),0,2022-06-07
puertorico,Businesses,0,2022-06-07
puertorico,Hotels and Other Lodgings,0,2022-06-07
puertorico,Healthcare,505,2022-06-07
puertorico,Senior Facilities/Communities,109,2022-06-07
puertorico,Disability/AFN Organizations,0,2022-06-07
puertorico,Non-Profit Organizations,8,2022-06-07
puertorico,Neighborhood Groups,0,2022-06-07
puertorico,Preparedness Organizations,0,2022-06-07
puertorico,Faith-based Organizations,0,2022-06-07
puertorico,"Museums, Libraries, Parks, etc.",10,2022-06-07
puertorico,Animal Shelter/Service Providers,0,2022-06-07
puertorico,Agriculture/Livestock Sector,0,2022-06-07
puertorico,Volunteer Radio Groups,15,2022-06-07
puertorico,Science/Engineering Organizations,0,2022-06-07
puertorico,Media Organizations,0,2022-06-07
puertorico,Other,22,2022-06-07
southeast,"<tr><td align=""left""><a href=""https://www.shakeout.org/southeast/participant_list.php?start=southeast&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">25</td></tr>",25,2022-06-07
southeast,Childcare and Pre-Schools,98,2022-06-07
southeast,K-12 Schools and Districts,"20,254",2022-06-07
southeast,Colleges and Universities,"1,310",2022-06-07
southeast,Local Government,33,2022-06-07
southeast,State Government,0,2022-06-07
southeast,Federal/National Government (Including Military),0,2022-06-07
southeast,Tribes/Indigenous Peoples,0,2022-06-07
southeast,Businesses,23,2022-06-07
southeast,Hotels and Other Lodgings,0,2022-06-07
southeast,Healthcare,"1,044",2022-06-07
southeast,Senior Facilities/Communities,150,2022-06-07
southeast,Disability/AFN Organizations,0,2022-06-07
southeast,Non-Profit Organizations,85,2022-06-07
southeast,Neighborhood Groups,0,2022-06-07
southeast,Preparedness Organizations,0,2022-06-07
southeast,Faith-based Organizations,0,2022-06-07
southeast,"Museums, Libraries, Parks, etc.",0,2022-06-07
southeast,Animal Shelter/Service Providers,0,2022-06-07
southeast,Agriculture/Livestock Sector,0,2022-06-07
southeast,Volunteer Radio Groups,0,2022-06-07
southeast,Science/Engineering Organizations,0,2022-06-07
southeast,Media Organizations,0,2022-06-07
southeast,Other,11,2022-06-07
texas,"<tr><td align=""left""><a href=""https://www.shakeout.org/texas/participant_list.php?start=texas&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">2</td></tr>",2,2022-06-07
texas,Childcare and Pre-Schools,0,2022-06-07
texas,K-12 Schools and Districts,0,2022-06-07
texas,Colleges and Universities,0,2022-06-07
texas,Local Government,0,2022-06-07
texas,State Government,0,2022-06-07
texas,Federal/National Government (Including Military),150,2022-06-07
texas,Tribes/Indigenous Peoples,0,2022-06-07
texas,Businesses,75,2022-06-07
texas,Hotels and Other Lodgings,12,2022-06-07
texas,Healthcare,0,2022-06-07
texas,Senior Facilities/Communities,0,2022-06-07
texas,Disability/AFN Organizations,0,2022-06-07
texas,Non-Profit Organizations,0,2022-06-07
texas,Neighborhood Groups,0,2022-06-07
texas,Preparedness Organizations,0,2022-06-07
texas,Faith-based Organizations,0,2022-06-07
texas,"Museums, Libraries, Parks, etc.",0,2022-06-07
texas,Animal Shelter/Service Providers,0,2022-06-07
texas,Agriculture/Livestock Sector,0,2022-06-07
texas,Volunteer Radio Groups,0,2022-06-07
texas,Science/Engineering Organizations,0,2022-06-07
texas,Media Organizations,0,2022-06-07
texas,Other,0,2022-06-07
uppermidwest,"<tr><td align=""left""><a href=""https://www.shakeout.org/uppermidwest/participant_list.php?start=uppermidwest&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-07
uppermidwest,Childcare and Pre-Schools,0,2022-06-07
uppermidwest,K-12 Schools and Districts,0,2022-06-07
uppermidwest,Colleges and Universities,0,2022-06-07
uppermidwest,Local Government,0,2022-06-07
uppermidwest,State Government,0,2022-06-07
uppermidwest,Federal/National Government (Including Military),0,2022-06-07
uppermidwest,Tribes/Indigenous Peoples,0,2022-06-07
uppermidwest,Businesses,0,2022-06-07
uppermidwest,Hotels and Other Lodgings,0,2022-06-07
uppermidwest,Healthcare,0,2022-06-07
uppermidwest,Senior Facilities/Communities,0,2022-06-07
uppermidwest,Disability/AFN Organizations,0,2022-06-07
uppermidwest,Non-Profit Organizations,0,2022-06-07
uppermidwest,Neighborhood Groups,0,2022-06-07
uppermidwest,Preparedness Organizations,0,2022-06-07
uppermidwest,Faith-based Organizations,0,2022-06-07
uppermidwest,"Museums, Libraries, Parks, etc.",0,2022-06-07
uppermidwest,Animal Shelter/Service Providers,0,2022-06-07
uppermidwest,Agriculture/Livestock Sector,0,2022-06-07
uppermidwest,Volunteer Radio Groups,0,2022-06-07
uppermidwest,Science/Engineering Organizations,0,2022-06-07
uppermidwest,Media Organizations,0,2022-06-07
uppermidwest,Other,0,2022-06-07
usvi,"<tr><td align=""left""><a href=""https://www.shakeout.org/usvi/participant_list.php?start=usvi&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-07
usvi,Childcare and Pre-Schools,113,2022-06-07
usvi,K-12 Schools and Districts,0,2022-06-07
usvi,Colleges and Universities,0,2022-06-07
usvi,Local Government,0,2022-06-07
usvi,State Government,0,2022-06-07
usvi,Federal/National Government (Including Military),0,2022-06-07
usvi,Businesses,0,2022-06-07
usvi,Hotels and Other Lodgings,0,2022-06-07
usvi,Healthcare,0,2022-06-07
usvi,Senior Facilities/Communities,0,2022-06-07
usvi,Disability/AFN Organizations,0,2022-06-07
usvi,Non-Profit Organizations,0,2022-06-07
usvi,Neighborhood Groups,0,2022-06-07
usvi,Preparedness Organizations,0,2022-06-07
usvi,Faith-based Organizations,0,2022-06-07
usvi,"Museums, Libraries, Parks, etc.",0,2022-06-07
usvi,Animal Shelter/Service Providers,0,2022-06-07
usvi,Agriculture/Livestock Sector,0,2022-06-07
usvi,Volunteer Radio Groups,0,2022-06-07
usvi,Science/Engineering Organizations,0,2022-06-07
usvi,Media Organizations,0,2022-06-07
usvi,Other,0,2022-06-07
utah,"<tr><td align=""left""><a href=""https://www.shakeout.org/utah/participant_list.php?start=utah&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">2,129</td></tr>","2,129",2022-06-07
utah,Childcare and Pre-Schools,"8,913",2022-06-07
utah,K-12 Schools and Districts,"623,836",2022-06-07
utah,Colleges and Universities,"143,052",2022-06-07
utah,Local Government,"18,298",2022-06-07
utah,State Government,"21,361",2022-06-07
utah,Federal/National Government (Including Military),219,2022-06-07
utah,Tribes/Indigenous Peoples,25,2022-06-07
utah,Businesses,"21,945",2022-06-07
utah,Hotels and Other Lodgings,0,2022-06-07
utah,Healthcare,"14,339",2022-06-07
utah,Senior Facilities/Communities,"3,792",2022-06-07
utah,Disability/AFN Organizations,591,2022-06-07
utah,Non-Profit Organizations,"4,643",2022-06-07
utah,Neighborhood Groups,"2,955",2022-06-07
utah,Preparedness Organizations,766,2022-06-07
utah,Faith-based Organizations,"14,542",2022-06-07
utah,"Museums, Libraries, Parks, etc.",90,2022-06-07
utah,Animal Shelter/Service Providers,0,2022-06-07
utah,Agriculture/Livestock Sector,0,2022-06-07
utah,Volunteer Radio Groups,513,2022-06-07
utah,Science/Engineering Organizations,156,2022-06-07
utah,Media Organizations,230,2022-06-07
utah,Other,982,2022-06-07
washington,"<tr><td align=""left""><a href=""https://www.shakeout.org/washington/participant_list.php?start=washington&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">92</td></tr>",92,2022-06-07
washington,Childcare and Pre-Schools,0,2022-06-07
washington,K-12 Schools and Districts,"41,812",2022-06-07
washington,Colleges and Universities,4,2022-06-07
washington,Local Government,909,2022-06-07
washington,State Government,"7,051",2022-06-07
washington,Federal/National Government (Including Military),0,2022-06-07
washington,Tribes/Indigenous Peoples,640,2022-06-07
washington,Businesses,"4,302",2022-06-07
washington,Hotels and Other Lodgings,0,2022-06-07
washington,Healthcare,"3,427",2022-06-07
washington,Senior Facilities/Communities,75,2022-06-07
washington,Disability/AFN Organizations,0,2022-06-07
washington,Non-Profit Organizations,144,2022-06-07
washington,Neighborhood Groups,0,2022-06-07
washington,Preparedness Organizations,0,2022-06-07
washington,Faith-based Organizations,0,2022-06-07
washington,"Museums, Libraries, Parks, etc.",45,2022-06-07
washington,Animal Shelter/Service Providers,0,2022-06-07
washington,Agriculture/Livestock Sector,0,2022-06-07
washington,Volunteer Radio Groups,26,2022-06-07
washington,Science/Engineering Organizations,35,2022-06-07
washington,Media Organizations,0,2022-06-07
washington,Other,50,2022-06-07
wyoming,"<tr><td align=""left""><a href=""https://www.shakeout.org/wyoming/participant_list.php?start=wyoming&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-07
wyoming,Childcare and Pre-Schools,0,2022-06-07
wyoming,K-12 Schools and Districts,0,2022-06-07
wyoming,Colleges and Universities,0,2022-06-07
wyoming,Local Government,0,2022-06-07
wyoming,State Government,0,2022-06-07
wyoming,Federal/National Government (Including Military),0,2022-06-07
wyoming,Tribes/Indigenous Peoples,0,2022-06-07
wyoming,Businesses,0,2022-06-07
wyoming,Hotels and Other Lodgings,0,2022-06-07
wyoming,Healthcare,0,2022-06-07
wyoming,Senior Facilities/Communities,0,2022-06-07
wyoming,Disability/AFN Organizations,0,2022-06-07
wyoming,Non-Profit Organizations,20,2022-06-07
wyoming,Neighborhood Groups,0,2022-06-07
wyoming,Preparedness Organizations,0,2022-06-07
wyoming,Faith-based Organizations,0,2022-06-07
wyoming,"Museums, Libraries, Parks, etc.",0,2022-06-07
wyoming,Animal Shelter/Service Providers,0,2022-06-07
wyoming,Agriculture/Livestock Sector,0,2022-06-07
wyoming,Volunteer Radio Groups,0,2022-06-07
wyoming,Science/Engineering Organizations,0,2022-06-07
wyoming,Media Organizations,0,2022-06-07
wyoming,Other,0,2022-06-07
yukon,"<tr><td align=""left""><a href=""https://www.shakeout.org/yukon/participant_list.php?start=yukon&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-07
yukon,Childcare and Pre-Schools,0,2022-06-07
yukon,K-12 Schools and Districts,0,2022-06-07
yukon,Colleges and Universities,0,2022-06-07
yukon,Local Government,90,2022-06-07
yukon,Federal/National Government (Including Military),0,2022-06-07
yukon,Businesses,0,2022-06-07
yukon,Hotels and Other Lodgings,0,2022-06-07
yukon,Healthcare,0,2022-06-07
yukon,Senior Facilities/Communities,0,2022-06-07
yukon,Disability/AFN Organizations,0,2022-06-07
yukon,Non-Profit Organizations,0,2022-06-07
yukon,Preparedness Organizations,0,2022-06-07
yukon,Faith-based Organizations,0,2022-06-07
yukon,"Museums, Libraries, Parks, etc.",0,2022-06-07
yukon,Animal Shelter/Service Providers,0,2022-06-07
yukon,Agriculture/Livestock Sector,0,2022-06-07
yukon,Volunteer Radio Groups,0,2022-06-07
yukon,Science/Engineering Organizations,0,2022-06-07
yukon,Media Organizations,0,2022-06-07
yukon,Other,0,2022-06-07
alaska,"<tr><td align=""left""><a href=""https://www.shakeout.org/alaska/participant_list.php?start=alaska&amp;category=other"" style=""font-size:14px;"">Other</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-08
americansamoa,"<tr><td align=""left""><a href=""https://www.shakeout.org/americansamoa/participant_list.php?start=americansamoa&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-08
americansamoa,Childcare and Pre-Schools,0,2022-06-08
americansamoa,K-12 Schools and Districts,0,2022-06-08
americansamoa,Colleges and Universities,0,2022-06-08
americansamoa,Local Government,100,2022-06-08
americansamoa,State Government,0,2022-06-08
americansamoa,Federal/National Government (Including Military),0,2022-06-08
americansamoa,Tribes/Indigenous Peoples,0,2022-06-08
americansamoa,Businesses,6,2022-06-08
americansamoa,Hotels and Other Lodgings,0,2022-06-08
americansamoa,Healthcare,0,2022-06-08
americansamoa,Senior Facilities/Communities,0,2022-06-08
americansamoa,Disability/AFN Organizations,0,2022-06-08
americansamoa,Non-Profit Organizations,0,2022-06-08
americansamoa,Neighborhood Groups,0,2022-06-08
americansamoa,Preparedness Organizations,0,2022-06-08
americansamoa,Faith-based Organizations,0,2022-06-08
americansamoa,"Museums, Libraries, Parks, etc.",0,2022-06-08
americansamoa,Animal Shelter/Service Providers,0,2022-06-08
americansamoa,Agriculture/Livestock Sector,0,2022-06-08
americansamoa,Volunteer Radio Groups,0,2022-06-08
americansamoa,Science/Engineering Organizations,0,2022-06-08
americansamoa,Media Organizations,0,2022-06-08
americansamoa,Other,0,2022-06-08
arizona,"<tr><td align=""left""><a href=""https://www.shakeout.org/arizona/participant_list.php?start=arizona&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">5</td></tr>",5,2022-06-08
arizona,Childcare and Pre-Schools,0,2022-06-08
arizona,K-12 Schools and Districts,0,2022-06-08
arizona,Colleges and Universities,0,2022-06-08
arizona,Local Government,0,2022-06-08
arizona,State Government,0,2022-06-08
arizona,Federal/National Government (Including Military),0,2022-06-08
arizona,Tribes/Indigenous Peoples,0,2022-06-08
arizona,Businesses,0,2022-06-08
arizona,Hotels and Other Lodgings,0,2022-06-08
arizona,Healthcare,240,2022-06-08
arizona,Senior Facilities/Communities,0,2022-06-08
arizona,Disability/AFN Organizations,0,2022-06-08
arizona,Non-Profit Organizations,0,2022-06-08
arizona,Neighborhood Groups,0,2022-06-08
arizona,Preparedness Organizations,0,2022-06-08
arizona,Faith-based Organizations,0,2022-06-08
arizona,"Museums, Libraries, Parks, etc.",0,2022-06-08
arizona,Animal Shelter/Service Providers,0,2022-06-08
arizona,Agriculture/Livestock Sector,0,2022-06-08
arizona,Volunteer Radio Groups,0,2022-06-08
arizona,Science/Engineering Organizations,0,2022-06-08
arizona,Media Organizations,0,2022-06-08
arizona,Other,0,2022-06-08
california,"<tr><td align=""left""><a href=""https://www.shakeout.org/california/participant_list.php?start=california&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">659</td></tr>",659,2022-06-08
california,Childcare and Pre-Schools,"5,443",2022-06-08
california,K-12 Schools and Districts,"3,519,039",2022-06-08
california,Colleges and Universities,"750,791",2022-06-08
california,Local Government,"425,268",2022-06-08
